FILEID	STUSAB	SUMLEV	GEOVAR	GEOCOMP	CHARITER	CIFSN	LOGRECNO	GEOID	GEOCODE	REGION	DIVISION	STATE	STATENS	COUNTY	COUNTYCC	COUNTYNS	COUSUB	COUSUBCC	COUSUBNS	SUBMCD	SUBMCDCC	SUBMCDNS	ESTATE	ESTATECC	ESTATENS	CONCIT	CONCITCC	CONCITNS	PLACE	PLACECC	PLACENS	TRACT	BLKGRP	BLOCK	AIANHH	AIHHTLI	AIANHHFP	AIANHHCC	AIANHHNS	AITS	AITSFP	AITSCC	AITSNS	TTRACT	TBLKGRP	ANRC	ANRCCC	ANRCNS	CBSA	MEMI	CSA	METDIV	NECTA	NMEMI	CNECTA	NECTADIV	CBSAPCI	NECTAPCI	UA	UATYPE	UR	CD116	CD118	CD119	CD120	CD121	SLDU18	SLDU22	SLDU24	SLDU26	SLDU28	SLDL18	SLDL22	SLDL24	SLDL26	SLDL28	VTD	VTDI	ZCTA	SDELM	SDSEC	SDUNI	PUMA	AREALAND	AREAWATR	BASENAME	NAME	FUNCSTAT	GCUNI	POP100	HU100	INTPTLAT	INTPTLON	LSADC	PARTFLAG	UGA	POP2020	WHITE	BLACK	HISPANIC	NON_HISPANIC	NATIVE	ASIAN	PACISL	OTHER	MULTINH	POP18_2020	WHITE18	BLACK18	HISP18	NON_HISP18	NATIVE18	ASIAN18	PACISL18	OTHER18	MULTINH18	GQPOP	GQINST20	GQPRIS20	GQJUV20	GQNUR20	GQOTHINST20	GQNONINST20	GQCOLL20	GQMILI20	GQOTHNONINST20	TOT_HOUSING	OCCUPIED	VACANT
PLST	GA	750	00	00	000	03	0167028	7500000US130890202001020	130890202001020	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020200	1	1020	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		23692	0	1020	Block 1020	S		0	0	+33.7737993	-084.3334725	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0167029	7500000US130890202001021	130890202001021	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020200	1	1021	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000LE	A		99999	99999	00120		3561	0	1021	Block 1021	S		0	0	+33.7742478	-084.3347495	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0167030	7500000US130890202001022	130890202001022	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020200	1	1022	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		7902	0	1022	Block 1022	S		20	9	+33.7727683	-084.3321634	BK		99999	20	15	1	3	17	1	0	0	0	0	20	15	1	3	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0
PLST	GA	750	00	00	000	03	0167031	7500000US130890202001023	130890202001023	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020200	1	1023	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		19436	0	1023	Block 1023	S		29	12	+33.7716073	-084.3405714	BK		99999	29	15	1	1	28	0	11	0	0	1	23	15	0	1	22	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	12	11	1
PLST	GA	750	00	00	000	03	0167032	7500000US130890202002000	130890202002000	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020200	2	2000	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000LE	A		99999	99999	00120		40237	0	2000	Block 2000	S		139	87	+33.7819865	-084.3475033	BK		99999	139	111	1	2	137	0	22	0	1	2	125	106	1	2	123	0	14	0	0	2	0	0	0	0	0	0	0	0	0	0	87	86	1
PLST	GA	750	00	00	000	03	0167033	7500000US130890202002001	130890202002001	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020200	2	2001	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000LE	A		99999	99999	00120		166692	0	2001	Block 2001	S		373	235	+33.7766755	-084.3457370	BK		99999	373	268	42	22	351	2	25	0	10	4	333	244	36	16	317	1	25	0	9	2	17	0	0	0	0	0	17	0	0	17	235	204	31
PLST	GA	750	00	00	000	03	0167034	7500000US130890202002002	130890202002002	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020200	2	2002	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000LE	A		99999	99999	00120		10776	0	2002	Block 2002	S		20	12	+33.7767906	-084.3482139	BK		99999	20	13	0	1	19	0	3	0	1	2	18	13	0	1	17	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	12	11	1
PLST	GA	750	00	00	000	03	0167035	7500000US130890202002003	130890202002003	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020200	2	2003	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000LE	A		99999	99999	00120		5233	0	2003	Block 2003	S		8	9	+33.7758993	-084.3485697	BK		99999	8	6	0	0	8	0	1	0	1	0	7	6	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	8	1
PLST	GA	750	00	00	000	03	0167036	7500000US130890202002004	130890202002004	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020200	2	2004	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000LE	A		99999	99999	00120		3588	0	2004	Block 2004	S		41	13	+33.7772996	-084.3462336	BK		99999	41	18	6	8	33	2	6	0	0	1	32	12	6	5	27	2	6	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0
PLST	GA	750	00	00	000	03	0167037	7500000US130890202002005	130890202002005	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020200	2	2005	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000LE	A		99999	99999	00120		6113	0	2005	Block 2005	S		57	25	+33.7764580	-084.3470118	BK		99999	57	35	2	6	51	0	14	0	0	0	49	28	2	5	44	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	0
PLST	GA	750	00	00	000	03	0167038	7500000US130890202002006	130890202002006	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020200	2	2006	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000LE	A		99999	99999	00120		2142	0	2006	Block 2006	S		15	6	+33.7770975	-084.3458607	BK		99999	15	6	2	3	12	0	3	0	0	1	11	3	2	2	9	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	6	6	0
PLST	GA	750	00	00	000	03	0167039	7500000US130890202002007	130890202002007	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020200	2	2007	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000LE	A		99999	99999	00120		47079	0	2007	Block 2007	S		267	212	+33.7785500	-084.3472876	BK		99999	267	226	9	16	251	8	8	0	0	0	259	218	9	16	243	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	212	199	13
PLST	GA	750	00	00	000	03	0167040	7500000US130890202002008	130890202002008	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020200	2	2008	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000LE	A		99999	99999	00120		2758	0	2008	Block 2008	S		35	8	+33.7775328	-084.3466527	BK		99999	35	22	3	0	35	0	9	0	1	0	26	18	3	0	26	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	8	8	0
PLST	GA	750	00	00	000	03	0167041	7500000US130890202002009	130890202002009	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020200	2	2009	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000LE	A		99999	99999	00120		13770	0	2009	Block 2009	S		50	21	+33.7782739	-084.3484987	BK		99999	50	39	7	2	48	1	0	0	1	0	31	24	5	1	30	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	21	2	19
PLST	GA	750	00	00	000	03	0167042	7500000US130890202002010	130890202002010	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020200	2	2010	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000LE	A		99999	99999	00120		17761	0	2010	Block 2010	S		55	25	+33.7813706	-084.3484334	BK		99999	55	49	1	2	53	0	3	0	0	0	46	40	1	2	44	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	0
PLST	GA	750	00	00	000	03	0167043	7500000US130890202002011	130890202002011	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020200	2	2011	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000LE	A		99999	99999	00120		70254	0	2011	Block 2011	S		89	36	+33.7730521	-084.3465216	BK		99999	89	70	3	3	86	2	9	0	2	0	67	54	3	2	65	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	36	36	0
PLST	GA	750	00	00	000	03	0167044	7500000US130890202002012	130890202002012	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020200	2	2012	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000LE	A		99999	99999	00120		28454	0	2012	Block 2012	S		0	0	+33.7741086	-084.3461508	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0167045	7500000US130890202002013	130890202002013	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020200	2	2013	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000LE	A		99999	99999	00120		43158	0	2013	Block 2013	S		86	25	+33.7722121	-084.3451675	BK		99999	86	79	2	3	83	0	2	0	0	0	64	59	2	1	63	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	0
PLST	GA	750	00	00	000	03	0167046	7500000US130890202002014	130890202002014	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020200	2	2014	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000LE	A		99999	99999	00120		53019	0	2014	Block 2014	S		165	85	+33.7715441	-084.3453198	BK		99999	165	139	8	3	162	0	5	0	8	2	134	116	6	1	133	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	85	85	0
PLST	GA	750	00	00	000	03	0167047	7500000US130890202002015	130890202002015	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020200	2	2015	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000LE	A		99999	99999	00120		2763	0	2015	Block 2015	S		11	3	+33.7714145	-084.3419227	BK		99999	11	2	2	2	9	0	3	0	2	0	8	2	2	2	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	1	2
PLST	GA	750	00	00	000	03	0167048	7500000US130890203001000	130890203001000	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	1	1000	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000LE	A		99999	99999	00120		7698	0	1000	Block 1000	S		10	2	+33.7741120	-084.3303415	BK		99999	10	7	0	1	9	0	1	0	1	0	3	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0
PLST	GA	750	00	00	000	03	0167049	7500000US130890203001001	130890203001001	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	1	1001	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		8342	0	1001	Block 1001	S		0	0	+33.7732163	-084.3305276	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0167050	7500000US130890203001002	130890203001002	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	1	1002	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		140537	0	1002	Block 1002	S		155	70	+33.7702281	-084.3303428	BK		99999	155	144	3	3	152	3	2	0	0	0	111	103	2	1	110	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	70	54	16
PLST	GA	750	00	00	000	03	0167051	7500000US130890203001003	130890203001003	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	1	1003	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		18472	0	1003	Block 1003	S		57	20	+33.7697574	-084.3312551	BK		99999	57	36	4	2	55	0	14	0	1	0	42	26	4	2	40	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	20	19	1
PLST	GA	750	00	00	000	03	0167052	7500000US130890203001004	130890203001004	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	1	1004	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		18301	0	1004	Block 1004	S		58	19	+33.7697633	-084.3324395	BK		99999	58	42	5	1	57	0	6	0	4	0	37	29	4	0	37	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	19	19	0
PLST	GA	750	00	00	000	03	0167053	7500000US130890203001005	130890203001005	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	1	1005	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		18418	0	1005	Block 1005	S		59	19	+33.7682494	-084.3312458	BK		99999	59	52	0	4	55	0	1	0	2	0	34	29	0	4	30	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	19	19	0
PLST	GA	750	00	00	000	03	0167054	7500000US130890203001006	130890203001006	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	1	1006	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		136838	0	1006	Block 1006	S		192	77	+33.7670485	-084.3265671	BK		99999	192	170	7	5	187	5	0	0	4	1	134	119	4	2	132	5	0	0	3	1	0	0	0	0	0	0	0	0	0	0	77	77	0
PLST	GA	750	00	00	000	03	0167055	7500000US130890203001007	130890203001007	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	1	1007	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		25540	0	1007	Block 1007	S		70	30	+33.7662336	-084.3289981	BK		99999	70	62	0	7	63	0	1	0	0	0	53	51	0	2	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	0
PLST	GA	750	00	00	000	03	0167056	7500000US130890203001008	130890203001008	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	1	1008	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		30503	0	1008	Block 1008	S		122	40	+33.7661700	-084.3300628	BK		99999	122	106	0	6	116	0	8	0	1	1	84	74	0	4	80	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	40	40	0
PLST	GA	750	00	00	000	03	0167057	7500000US130890203001009	130890203001009	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	1	1009	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		32899	0	1009	Block 1009	S		103	38	+33.7661653	-084.3312282	BK		99999	103	86	2	3	100	1	7	0	3	1	60	55	0	1	59	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	38	37	1
PLST	GA	750	00	00	000	03	0167058	7500000US130890203001010	130890203001010	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	1	1010	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		31243	0	1010	Block 1010	S		105	48	+33.7661662	-084.3324145	BK		99999	105	82	6	4	101	1	12	0	0	0	85	69	6	1	84	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	48	43	5
PLST	GA	750	00	00	000	03	0167059	7500000US130890203001011	130890203001011	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	1	1011	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		18316	0	1011	Block 1011	S		51	20	+33.7682468	-084.3324214	BK		99999	51	43	0	4	47	0	2	0	0	2	39	34	0	3	36	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0
PLST	GA	750	00	00	000	03	0167060	7500000US130890203002000	130890203002000	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	2	2000	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		12980	0	2000	Block 2000	S		40	14	+33.7710793	-084.3336004	BK		99999	40	31	1	7	33	0	1	0	0	0	21	19	1	0	21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0
PLST	GA	750	00	00	000	03	0167061	7500000US130890203002001	130890203002001	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	2	2001	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		77446	0	2001	Block 2001	S		135	66	+33.7695697	-084.3350596	BK		99999	135	119	2	4	131	0	8	0	1	1	110	97	1	3	107	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	66	62	4
PLST	GA	750	00	00	000	03	0167062	7500000US130890203002002	130890203002002	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	2	2002	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		190340	0	2002	Block 2002	S		0	0	+33.7687523	-084.3378497	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0167063	7500000US130890203002003	130890203002003	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	2	2003	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		17669	0	2003	Block 2003	S		60	22	+33.7697616	-084.3335961	BK		99999	60	49	0	2	58	0	9	0	0	0	45	39	0	1	44	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	22	22	0
PLST	GA	750	00	00	000	03	0167064	7500000US130890203002004	130890203002004	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	2	2004	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		18082	0	2004	Block 2004	S		46	21	+33.7682384	-084.3335785	BK		99999	46	35	1	3	43	0	1	0	5	1	37	29	1	3	34	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	21	17	4
PLST	GA	750	00	00	000	03	0167065	7500000US130890203002005	130890203002005	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	2	2005	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		31275	0	2005	Block 2005	S		69	31	+33.7661617	-084.3335744	BK		99999	69	58	2	5	64	4	0	0	0	0	57	49	2	5	52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	31	0
PLST	GA	750	00	00	000	03	0167066	7500000US130890203002006	130890203002006	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	2	2006	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		18059	0	2006	Block 2006	S		86	38	+33.7668505	-084.3347854	BK		99999	86	48	6	9	77	1	18	0	4	0	73	46	2	9	64	1	11	0	4	0	0	0	0	0	0	0	0	0	0	0	38	38	0
PLST	GA	750	00	00	000	03	0167067	7500000US130890203002007	130890203002007	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	2	2007	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		63118	0	2007	Block 2007	S		37	16	+33.7659605	-084.3363070	BK		99999	37	24	4	4	33	0	4	0	1	0	30	19	4	2	28	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	16	7	9
PLST	GA	750	00	00	000	03	0167068	7500000US130890203002008	130890203002008	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	2	2008	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		13104	0	2008	Block 2008	S		39	18	+33.7654738	-084.3357270	BK		99999	39	28	3	4	35	0	4	0	0	0	35	25	3	3	32	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	0
PLST	GA	750	00	00	000	03	0167069	7500000US130890203002009	130890203002009	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	2	2009	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		47793	0	2009	Block 2009	S		127	63	+33.7637119	-084.3360821	BK		99999	127	115	4	3	124	0	5	0	0	0	92	88	1	0	92	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	63	63	0
PLST	GA	750	00	00	000	03	0167070	7500000US130890203002010	130890203002010	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	2	2010	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		26420	0	2010	Block 2010	S		82	30	+33.7636573	-084.3345311	BK		99999	82	70	0	5	77	0	4	0	3	0	57	48	0	3	54	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	30	30	0
PLST	GA	750	00	00	000	03	0167071	7500000US130890203002011	130890203002011	3	5	13	01705317	089	H1	01687424	90150	Z5	01936090							99999	99	99999999	04000	C1	02403126	020300	2	2011	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					042					089					0000EE	A		99999	99999	00120		27200	0	2011	Block 2011	S		84	33	+33.7635203	-084.3334767	BK		99999	84	64	9	7	77	2	1	0	0	1	61	50	6	4	57	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	22	11
